uuid,dir_path,typosquatting_list,3rd_party_hits,domain_length,name_presence,form_presence,number_links,number_empty_links,number_links_domain,latitude,longitude,red_value_screenshot,green_value_screenshot,blue_value_screenshot,red_value_favicon,green_value_favicon,blue_value_favicon,hash_screenshot,hash_favicon,similarius_sim,malicious,company_site
568fda53-958a-405d-b0fb-5735537b5ec3,../other/2024-08-27T12:37:56.331586,0,0,12,0,0,126,0,9,38,-97,56,15,51,89,67,0,67989075692550465699912569451897597578896044860936902696466573601838287517459,49039198728435883106001102359467428303157538170995618023816952017301631560035,0,2,0
86e53de1-632c-40f6-b75b-9d0897903881,../other/2024-08-27T12:33:42.656402,0,0,20,0,1,106,1,88,38,-97,57,3,39,0,111,0,91734413701568440511985411775754833508667738364489934266383726588555917352267,76144074724667002559511654673409179024984196458634792254870504410025456451581,0,2,0
731e0b41-0b41-4b96-aea8-f2bbb25070b7,../other/2024-08-27T13:53:47.275687,0,0,10,0,1,135,7,27,38,-97,52,3,1,37,0,0,93172912881368895504425076277337683562056988448459451517945507149505542620078,1213032574229081278911733998952832101074648299908488658911880011537091401247,0,2,0
17454606-80f5-4161-85db-0d10a4e24eb4,../other/2024-08-27T12:25:45.193599,0,0,24,0,1,214,0,222,38,-97,127,0,56,0,0,256,106846874812479903896665466184183677112616606264283512776744256146247247316965,22952688306679534662269057481190457459947945176040283480318241673653405544569,0,2,0
d59ae551-1a22-4b98-8d56-47c79364bfbb,../other/2024-08-27T12:25:24.702179,0,0,12,0,1,177,0,4,60,100,96,23,70,130,60,30,27845357511062082744207844081149620316125636620296997795398739938696557455968,61603923190603615244337366210477527240539544453615095739383882043115161397167,0,2,0
6bf47b48-505e-4cc3-aea4-f4aad8534927,../other/2024-08-27T12:37:26.539895,0,0,14,0,0,2,0,0,38,-97,0,5,6,0,0,0,107538566489229372945255201383541296759550539269505273262405001479713349078030,0,0,2,0
df3a62cd-34f7-4413-8b90-94c05b376b10,../other/2024-08-27T12:30:01.495847,0,0,21,0,1,397,13,254,57,25,36,1,6,0,0,0,108058037228062287451396381222187533901832240468327326981742907922356451487684,77054603048248239077870852460033796832256981387085280868706297486257704841595,0,2,0
9bdb311d-4647-48b7-bf4a-8718d3661783,../other/2024-08-27T12:37:05.711869,0,0,20,0,0,1,0,0,38,-97,23,0,6,0,0,0,86306542886637136584090537137109506442776131914754420091819420475197901992951,0,1,2,0
864837d7-16c3-43d7-bb0c-64924648f994,../other/2024-08-27T12:27:55.447394,0,0,17,0,1,143,51,89,38,-97,91,36,89,30,2,4,111700958395084016005794980252547060743894560722816613051023708972526859284695,24068700065009444530535239402599941024165076530621227198791397037398997316197,0,2,0
732a6fcc-e44d-42c7-9344-427b477f7bc0,../other/2024-08-27T12:26:50.159587,0,0,16,0,0,161,0,0,38,-97,128,39,69,0,128,128,91593258487932562929893844695477877154850317843285672102724379718849585782364,84780602945217949783610282925825903695268880458572579888541334358645639264441,0,2,0
470b3ead-b2d0-48c0-b6e5-4133f2b5c321,../other/2024-08-27T12:37:46.428535,0,0,22,0,1,104,0,9,38,-97,48,29,46,0,0,0,111211622380397989269833786544465115727146713725325872292233345717315312056557,0,0,2,0
4b4cfa6b-5501-4e3f-8633-4360c322af98,../other/2024-08-27T12:35:13.347864,0,0,11,0,0,127,0,8,38,-97,120,21,62,0,0,0,88155036851068901706453364181725029772142343169515505315801493456434779205161,0,0,2,0
c9fe6660-5da7-4d8e-88b7-d5b57ca4b112,../other/2024-08-27T13:53:44.284533,0,0,21,0,1,415,0,11,38,-97,13,10,98,0,0,224,59548840509764313404058938082234127423387770354578530648601301366535915824445,84009772807093537793217575159466081262587602413342080826495255916996592344925,1,2,0
06402ed3-f5e3-4725-a06d-a09f567c9397,../other/2024-08-27T12:31:39.701577,0,0,22,0,0,5,0,2,38,-97,71,6,147,125,3,80,103576247805890331878296287536110602538689522993929633293909445549870853626415,39962524743722947823281086484777627235532442370533507775287829150662676631521,0,2,0
81c024a9-ff59-4a37-a7e9-97ae6fe1296d,../other/2024-08-27T13:53:46.503211,0,0,20,0,1,394,16,22,38,-97,54,0,96,6,0,203,72246356103101473874243931282302911975129290569614825625148180659238505723284,55690486555598256241263739476854631067895655256953088857437412165216120257669,1,2,0
b094ef04-be04-4eed-a65b-1690991cf042,../other/2024-08-27T12:28:38.998290,0,0,18,0,1,1116,582,488,38,-97,111,19,38,256,0,0,42061368066016204892796517250661099810764299727172584216829969021637322789267,51008768209023641496056442891548436338323551030720995940112211801375975683690,0,2,0
d78fd4ef-7aca-4057-9ea6-6954414a6b05,../other/2024-08-27T12:33:47.208389,0,0,12,0,1,2292,2053,241,38,-97,55,12,3,236,0,0,83682362031765646759775895670911675103021464918478079214747163172454217143910,15690254302704075442305130013791445726718018918388864472032437421207093267868,0,2,0
442d4efd-6f62-4708-8d60-3c549f8bb1de,../other/2024-08-27T12:25:33.379478,0,0,15,0,1,171,0,3,38,-97,48,0,32,0,0,0,103095960535419080000403440470795423597277118114919412134812416946534210424136,57481278031952555395019641805898292124218510592342435482999861303283699981164,1,2,0
64b66616-d402-4bef-b2d4-c0cbba341b15,../other/2024-08-27T12:33:48.765168,0,0,23,0,1,78,2,66,38,-97,167,9,31,8,0,208,127885310362408956379791646638350541196101776040209634860881342793308978040,48784790968873848017679384333224080397637297834295758473951373354104346595824,1,2,0
b984e61a-518e-47b9-84be-441dc0e3d60f,../other/2024-08-27T12:29:35.242229,0,0,15,0,1,329,1,286,38,-97,22,9,41,158,1,32,45687381955730634464972715759164821311193014946527678208525904011093799445063,2721353705453453949786991901743533452251277447233218442419315844337674133016,1,2,0
57ee552c-c85e-4a62-ace2-b086ac13c13d,../other/2024-08-27T12:29:32.444504,0,0,20,0,1,24,0,3,49.75,15.5,62,2,28,0,0,0,66018315116231969035815876742235496774235081697608644534168897428719645748544,0,0,2,0
4cde8ba9-cc26-4fb7-af43-5ebf2df0fd59,../other/2024-08-27T12:33:38.244907,0,0,15,0,0,48,1,2,38,-97,0,0,256,0,0,215,96037856529158475638893100454291324727864768318679504010003269905012684300827,48553093122335425739380695861193262680144866929329596231811421814814008228007,1,2,0
308fed68-73b6-40e6-9980-f56da25261ff,../other/2024-08-27T12:37:11.587944,0,0,25,0,1,5,3,0,38,-97,7,45,149,0,0,0,82532579989056856786196415676655264357314294984418353631014116148288766163750,0,2,2,0
5ce0cade-9109-4f64-bd33-3be705251ad0,../other/2024-08-27T12:27:06.824215,0,0,19,0,0,0,0,0,38,-97,0,0,0,0,0,0,57510941613458059441263044035863616840212559795026617728683555440219492850376,0,0,2,0
40fc9d7a-482d-4fc5-b24e-e921416e6cef,../other/2024-08-27T12:36:27.320726,0,0,12,0,0,5,0,4,38,-97,15,14,34,0,0,0,99475898848477727014006167376308635369283013804860209929147238998783988113227,0,1,2,0
cb4c719d-fbbe-47ea-82d7-afbe30a8ca56,../other/2024-08-27T12:35:36.746022,0,0,10,0,1,51,1,3,51,9,16,3,160,47,75,62,24096957547023667610842570945811130404280249787163003480850050191093015208530,62544428230627386202131574915475251472860455043341901956704743748451520491891,0,2,0
0067c975-f337-4ee4-aa1e-fb49b1c466d3,../other/2024-08-27T12:27:25.730663,0,0,17,0,1,272,2,26,38,-97,43,38,156,0,0,0,73424227635109044897969727753576741078014335967441025833394098017644607464493,0,15,2,0
b45a1f0f-2d76-478e-be7b-4f8e300c68df,../other/2024-08-27T12:28:01.701566,0,0,13,0,1,169,2,171,38,-97,76,7,50,152,0,0,20873691737851235052628376107065899328620158592389381481774922194862280452599,1066739847417514542250700707181322267718244912461865426121624128064146116091,1,2,0
0f0fa35b-4d8e-410b-b0f9-c0b79b7672be,../other/2024-08-27T12:31:30.757321,0,0,9,0,1,115,3,125,38,-97,12,11,106,0,0,175,13668818285832093717674353004980082515807237801417105129324238595040765206520,86475818535470374621259855214127821408750247800532484397772182234765303324701,0,2,0
1a38c67f-ee55-4bd0-b20f-71571150e0de,../other/2024-08-27T12:36:43.382796,0,0,14,0,1,383,21,228,38,-97,132,34,61,0,0,0,101421390644464862294930057853357049846035306850509082279984134901215942901127,67780729723126003890795223068233789221645035311218328810074849853691701168545,0,2,0
88e6a353-8896-4f1b-820d-e1c0aa576244,../other/2024-08-27T12:36:19.702202,0,0,17,0,1,44,2,0,46,2,51,0,96,53,0,50,11331205710589184407191672403740018802476847054305940393637261787170050899885,66803429785887170441867659523871661684546243736707105452409496310638241505232,1,2,0
cecb8b80-cca2-47cc-a75c-af933adde709,../other/2024-08-27T12:25:45.586905,0,0,21,0,1,53,4,36,38,-97,92,3,138,23,0,110,82213404972915372235190085402061814424561255483649363064828327201943473356245,47608861883189443641337791250177256311337011276411656021173374361871833577519,1,2,0
2e26107c-d933-4a0c-93a1-26451c3f9e5b,../other/2024-08-27T12:36:07.910341,0,0,13,0,1,125,1,134,38,-97,37,87,18,0,94,1,77169262602556846752198766877101668303153200640371619973668904727012973917499,16144847887628931315644730135289011831340852755663615898888917273201531754179,0,2,0
135e5f37-0d7f-4701-9cbb-41e29db90198,../other/2024-08-27T12:35:40.816265,0,0,15,0,1,196,13,132,38,-97,142,2,50,222,0,0,80414863216174397998793257830805818684029755513675689866356453559421141380076,5419290693181639070215501438650228798489384282837823955141383058654353753730,1,2,0
5f23119d-4ef6-4851-9d9d-016287c24209,../other/2024-08-27T12:26:58.769682,0,0,10,0,0,3,0,0,38,-97,6,0,16,0,0,0,45611823220716859403992140464432097085433812320835061296883572973299886209503,0,0,2,0
ca00a347-4b9e-45aa-9fe1-a8718be37a64,../other/2024-08-27T12:31:33.407616,0,0,11,0,1,240,0,240,38,-97,35,12,37,152,0,0,78621871230222932414898506890300202679380688744445173528476684885166876613730,114074296875529258336213130745849374854581922015286889218542957186976081421696,1,2,0
2b8c0097-34bd-4cbd-917d-0d3f27ef1d57,../other/2024-08-27T12:27:31.081807,0,0,8,0,1,70,41,0,38,-97,168,7,72,24,0,178,2759033924696876769558925763558988267410225434594085125093705804648768028498,76581408364182670867879528181953188412686159956652099302556319344873888216141,2,2,0
300efda6-605d-4737-b3b9-0aff8a72d7d8,../other/2024-08-27T12:35:15.226050,0,0,7,0,1,532,474,35,38,-97,110,36,24,30,160,0,85995572502345210990632564052562255556675361148713956531921422518225357191581,101676028080222761229351751791114070640040552301620045726735836630869766533809,0,2,0
66715dbf-0f7e-4ea7-afc2-2c2566998f0f,../other/2024-08-27T12:32:11.903936,0,0,16,0,1,125,0,34,52.5,5.75,173,1,61,73,0,0,20006056748871191720341205927112714698429686155859150223155476381588778788290,54527043919597826842819100908058280502547096230823915740301899258428323252448,1,2,0
78b57778-9558-41c7-b6ca-e687e94ac10b,../other/2024-08-27T12:36:10.950340,0,0,11,0,0,26,0,1,46,25,39,4,110,0,0,57,1864322617811795280715897735212287041635064146611052078481835795582638477367,40798164636240962347899265638351262698809293759982223700793557893091768929500,2,2,0
f041714f-5580-4715-86a7-92948d0c15c9,../other/2024-08-27T12:31:11.097918,0,0,11,0,0,26,2,39,38,-97,145,10,4,232,0,0,73680418579612568580997383762469471560556271223538899906559143123019604903828,3004358070320486512975474920034678887785499200171362078503932312263585688598,1,2,0
84db919a-bf48-4123-bd61-68855524c984,../other/2024-08-27T12:31:55.755557,0,0,17,0,0,158,1,139,38,-97,58,80,11,0,0,0,87312858452380747489617391134099005271020246784723590808641816291651138689170,86522530820935847123445233818873861209829752230636933383246620224434129060273,1,2,0
9c0aa2ab-f37c-47c6-aa17-0af590b6a1d8,../other/2024-08-27T12:31:33.803144,0,0,14,0,1,1,0,0,38,-97,40,0,4,228,0,0,68100005473813918988759321720337070389822347649841768083485994301656056402142,99299408827505371846069513102682363322193331900022269468389804011131300594554,0,2,0
27b202a3-a24b-48d9-8685-1adf5e64c452,../other/2024-08-27T12:33:38.459991,0,0,13,0,0,0,0,0,39,35,0,0,0,0,0,0,62780555270800134346771998991529777902133697030909410303513267819488634552801,0,0,2,0
02b5fb88-b4b1-4ae8-a48f-4abec30d1ae1,../other/2024-08-27T12:36:52.929309,0,0,8,0,0,0,0,0,22.25,114.1667,0,0,0,0,0,0,53969913813480506241875927124121601130896032220179181154540715132571789040244,0,0,2,0
400b5f8b-5cfd-441a-81d9-52a1419ae0c9,../other/2024-08-27T12:38:37.970661,0,0,18,0,0,12,0,37,38,-97,5,0,249,138,0,0,13364007170324532497099187055361010753814034689467109945924074837620081769603,58177700278737205707828895401422209839911204130734200802661589785063360079321,0,2,0
06bdcb57-9e87-4044-94cd-83f440e285ed,../other/2024-08-27T12:31:51.866712,0,0,23,0,1,141,6,150,38,-97,146,11,48,0,134,0,18461038633629364403336803994441820554098620914060521701007319013968183673450,90873983033799506765860323523436590296162619482066364162356039649891906764125,0,2,0
9cadd7b1-57e9-4469-8365-4983b3657b57,../other/2024-08-27T12:31:12.429343,0,0,12,0,1,69,4,64,38,-97,2,9,207,1,39,144,69363731409726322582979310822267454075645047749497444811909680103509105913149,42167896353087992426261140358118226035750639498609994105499952152292844289738,4,2,0
b662c02b-2171-4626-ad0f-9d2b8dde10ee,../other/2024-08-27T12:26:58.346804,0,0,13,0,0,2,1,0,51,9,1,0,255,0,0,195,39070423196150672042528610428128656853121565970943884070330418476083056656638,67741192376885596599700987426438648359169859615302349136028076279037012494308,1,2,0
98111ef6-4e0c-43e3-961a-2c0d317a8cfd,../other/2024-08-27T12:25:23.183938,0,0,23,0,1,305,2,13,39.5,-8,188,13,12,250,0,0,26235672686945774243783104117822905526677530245359353346058277551841029741681,100834316812874767038120553652562839764674953050827530133340308142845180118238,1,2,0
49e71368-ed45-45aa-b7c6-1469bf2c76b1,../other/2024-08-27T12:33:49.393037,0,0,13,0,1,50,3,104,46,2,30,130,84,208,0,1,44452257834492670853059444702711942288063468189778424398487477465905702220537,75058062683985558146458295694082392217502308240637505165445862699725587687323,1,2,0
0e2b1b66-4efa-446d-9a9a-38e3b9c2acdc,../other/2024-08-27T12:31:46.771205,0,0,17,0,0,4,0,0,38,-97,0,0,249,0,0,0,86056439991265084523068341308417934985737512726038015268881336897747983766276,0,0,2,0
071586c2-aa24-4562-95af-55d66942b087,../other/2024-08-27T12:29:33.319693,0,0,15,0,1,68,0,3,38,-97,38,73,53,158,0,0,15930311890540936778942947677958299021823251046522157501770924427002638224288,39139204428170121419109769930441959692502859019067506753827160301681618768856,0,2,0
cb7ba44d-2cb9-41e3-9a54-f172e44a8b76,../other/2024-08-27T12:38:35.619122,0,0,16,0,0,7,0,2,51,9,0,0,19,0,0,0,80379156444498055598858499904609453274831954159552401055638634670294822334140,0,0,2,0
f8a4de5e-b7aa-4cb8-9395-86fbb29db76b,../other/2024-08-27T12:26:15.316822,0,0,14,0,1,378,1,331,38,-97,15,89,87,0,182,0,21684224013791581119763419597234863645131324343471684377905441403426778916392,99192831282647542924345418430343744468857863720111891619203231344024014438367,1,2,0
7349ef00-cf76-4fbe-8b3c-c77254fe7287,../other/2024-08-27T12:28:02.243397,0,0,9,0,0,44,4,20,51,9,114,2,19,230,0,0,101026534604243038674570086649565103947434031295557433267735105925979448150099,68939930423195647302975374940029664357354311112448257296921841877532690992466,0,2,0
c0a720e8-bc31-4696-867c-ce62f1eee959,../other/2024-08-27T12:26:34.537039,0,0,22,0,1,165,0,21,38,-97,106,29,35,81,0,69,29434468714571804390204873256358621484752559741131308825048752039900280651420,86892130232359604362375981683514434839729429848824151792614645884520181936890,0,2,0
b74f703b-b36c-4b23-9f63-eb6e4ee9bfd2,../other/2024-08-27T12:29:51.889824,0,0,19,0,1,107,0,115,38,-97,65,13,119,1,0,150,5309522470765061940069494261101699733477402275175801165541231407421910694019,52752288739237214239325013267455866627151357678575097876247567592240736439087,0,2,0
67d36081-84d6-4e8f-afc8-e67e5486d92f,../other/2024-08-27T12:27:56.062005,0,0,12,0,1,142,0,139,60,100,20,7,219,0,0,252,74038033213005443383199428105125068058509845966377586023144233664638347234500,66415553818823909276623877827125777764200265282167020023086246906956591569817,0,2,0
28fcc3a8-c2de-4366-8882-8139eab8013b,../other/2024-08-27T12:25:14.986877,0,0,21,0,1,43,13,4,51,9,38,8,37,132,0,41,2774432494235563600769903357006308832491908564462051236922821103704754381633,18420011543514657085571137268405723898907033509141987902838056219075193927956,0,2,0
e382e9f3-f675-4fd9-9cbd-8b8a496482c7,../other/2024-08-27T12:26:57.713388,0,0,16,0,1,1273,2,26,38,-97,132,14,30,154,4,0,54103486505530882521429524970911511604233462877726484088517589690362593078660,87348631371566723917561999107027782782887385849845584163125822049070923737705,0,2,0
4b73df89-ebb4-445d-8ab9-91d2540510d0,../other/2024-08-27T12:25:40.225940,0,0,16,0,1,250,1,4,38,-97,202,1,18,0,0,0,108635562719176516895009255193398079168595576637648567820783513811399513317330,27068651784827636813255841890195461046993119781112422295681446458614000734339,0,2,0
fa822af7-1802-4e3d-8682-97347b5951d3,../other/2024-08-27T12:25:21.334909,0,0,13,0,0,8,0,7,38,-97,2,6,228,0,0,188,72828323470331898654417503309400689038854619461863384257977200124036624962644,57805440305040826941948883298553345340223601654927609149637783415584212121019,0,2,0
37022c21-6f85-486e-8c0f-94fd299595ee,../other/2024-08-27T12:36:17.607903,0,0,20,0,1,205,2,208,38,-97,82,27,118,0,0,241,35115945996978045046321758963454593753924234899251284414275114232346609460754,110278656683688556222961655582827792405578348777169913601425459314118164300926,0,2,0
bcb94282-7dd1-49ca-bd51-c3c30d1ef3e9,../other/2024-08-27T12:25:15.184084,0,0,12,0,0,0,0,0,60,100,0,0,56,36,36,36,10621701415866165905869503381117993832523853169747006284150321439448040217882,46226298245048516723704044081820371832349962946918825945517910413879878558321,0,2,0
b49bdb72-c5b4-466c-accb-be3f60eaa65a,../other/2024-08-27T12:36:03.693438,0,0,23,0,1,59,1,9,51,9,124,27,40,226,0,0,25795919019924917109443734012786343025923212764526194950961682479525373632251,33113322386761411690899132044543211812424383017798100761651124154302642783039,1,2,0
44e9ac8b-e83c-4372-8af4-99245bbc7408,../other/2024-08-27T12:38:23.660944,0,0,10,0,0,381,0,0,22.25,114.1667,3,14,37,87,20,143,4001552981243444783172588922358929007221050852805108176236688876336864760484,60528492471105311023636907878938705870900303643925219481010322295289122141274,0,2,0
